tweet_id,orig_tweet,label,author_id,lang,tweet,vader,vader_category,textblob,textblob_category,bayes_category
1.41e+17,so cute- baby rhino! rt:@thewilds: mom and calf are up and at em this morning! http://t.co/dprouxcj,1,322763918.0,en,so cute- baby rhino! : mom and calf are up and at em this morning! ,0.5963,1,0.78125,1,1
9.25e+17,"let's conquer this week like jericho! slow, steady and looking good doing it! #rhino #monday #outofafrica #outofafricawildlifepark https://t.co/etfoyn3sfi",1,67403244.0,en,"lets conquer this week like jericho! slow, steady and looking good doing it! #rhino #monday #outofafrica #outofafricawildlifepark ",0.717,1,0.2472222222222222,1,1
1.04e+18,baby rhino found huddled by dead mother's body after poacher attack https://t.co/m5tbjbvgpk https://t.co/bse2fdgeog,-1,15850297.0,en,baby rhino found huddled by dead mothers body after poacher attack  ,-0.8126,-1,-0.2,-1,-1
8.97e+17,dive on all poachers the killing of elephants and rhinos must stop at once fight these poachers everywhere you see them...no fear grrrr https://t.co/kl6cbbikck,-1,182467615.0,en,dive on all poachers the killing of elephants and rhinos must stop at once fight these poachers everywhere you see them...no fear grrrr ,-0.9081,-1,-0.7,-1,-1
6.37e+17,the wilderness foundation opens offices in vietnam to help curb rhino poaching http://t.co/d9qxanqrgv,1,450245289.0,en,the wilderness foundation opens offices in vietnam to help curb rhino poaching ,0.4019,1,0.0,0,1
6.71e+17,"@mikefarnworthbc fights to end loopholes #rhino horn trade  https://t.co/n5aoqjaprv
@saveourrhinok9 https://t.co/sp0cjs8lup",1,2918023842.0,en," fights to end loopholes #rhino horn trade  
 ",-0.4019,-1,0.0,0,1
1.01e+18,"well, well, well.... lions eat 'rhino poachers' on south african game reserve https://t.co/npnxjfgl1m #smartnews",1,260295394.0,en,"well, well, well.... lions eat rhino poachers on south african game reserve  #smartnews",0.4939,1,-0.2,-1,0
1.17e+18,"two suspected poachers believed to be namibians were shot and killed by botswana defence force (bdf) on sunday while tracking a rhino they had shot in moremi game reserve in northern botswana, the media reported.' #rhino #stoprhinopoaching 
https://t.co/ga0myxjyev",1,9.058188253289267e+17,en,"two suspected poachers believed to be namibians were shot and killed by botswana defence force (bdf) on sunday while tracking a rhino they had shot in moremi game reserve in northern botswana, the media reported. #rhino #stoprhinopoaching 
",-0.7184,-1,-0.30000000000000004,-1,-1
7.16e+17,"here's an idea. poacher man, rhino id'ed you in the line up. ##rhinos ##elephants #africa https://t.co/h5i2z4bw7s",1,1252775858.0,en,"heres an idea. poacher man, rhino ided you in the line up. ##rhinos ##elephants #africa ",0.0,0,0.0,0,1
8.87e+17,sa rhino horn online auction ads indirectly targeting known hotbeds for illegal trade https://t.co/ekhvkw9afm via @traveller24_sa,0,112871892.0,en,sa rhino horn online auction ads indirectly targeting known hotbeds for illegal trade  via ,-0.5574,-1,-0.5,-1,0
1.09e+18,"@cbthunting @mountain_tigers open tweet⤵️ for link to @nytimes article:
""high-powered rifles have had a disastrous effect — the latest factor in the precipitous decline in the worldwide rhino population from 500,000 in the early 20th century to fewer than 30,000 today""
https://t.co/bre08fss4y",-1,177423199.0,en,"  open tweet⤵️ for link to  article:
high-powered rifles have had a disastrous effect — the latest factor in the precipitous decline in the worldwide rhino population from 500,000 in the early 20th century to fewer than 30,000 today
",-0.5994,-1,-0.01999999999999999,0,-1
8.57e+17,rt @time: the last male northern white rhino joins tinder to find a mate https://t.co/tdfv1no7rl,0,3438469581.0,en,  the last male northern white rhino joins tinder to find a mate ,0.0,0,0.0,0,0
1.01e+18,rt @ainsleylaw_23: @breeclark04 @hayleeladner5 btw rhinos are the big grey animals with a horn.,0,8.296920983246068e+17,en,    btw rhinos are the big grey animals with a horn.,0.0516,1,-0.025,0,0
1.26e+18,ban the south african domestic trade in rhino horn and stop south africa from wanting to trade internationally with endangered species or species parts - ¡firma la petición! https://t.co/1ueuwmmxrg a través de @change_es,-1,1.095400218848301e+18,en,ban the south african domestic trade in rhino horn and stop south africa from wanting to trade internationally with endangered species or species parts - ¡firma la petición!  a través de ,-0.7263,-1,0.0,0,1
9.11e+17,rt @extinct_animais: the western black rhino is a subspecies of black rhinoceros that was declared extinct in 2011. humans hunted it to ext…,-1,7.257242016806953e+17,en,  the western black rhino is a subspecies of black rhinoceros that was declared extinct in 2011. humans hunted it to ext…,0.0,0,-0.18333333333333335,-1,-1
4.87e+17,"what's black or white, but gray all over? find out this saturday at #fpzoo when we host ""rhino tales!"" http://t.co/xnwqetndkl @rhinosirf",0,19188173.0,en,"whats black or white, but gray all over? find out this saturday at #fpzoo when we host rhino tales!  ",0.0,0,-0.08333333333333333,-1,0
4.45e+17,"$24m pledged to combat 'overwhelming' rhino poaching.
http://t.co/avrpu1zwai @guardian",1,52319959.0,en,"$24m pledged to combat overwhelming rhino poaching.
 ",-0.34,-1,0.5,1,1
1.03e+18,"giraffe, rhino deaths raise alarm at former #buenos #aires zoo https://t.co/jidcmq9aqp",1,3096702665.0,en,"giraffe, rhino deaths raise alarm at former #buenos #aires zoo ",-0.34,-1,0.0,0,1
7.88e+17,rt @saveourrhinok9: #nepal #rhino calf succumbs to #tiger attack injuries https://t.co/az39obz7so,-1,7.762774181557492e+17,en,  #nepal #rhino calf succumbs to #tiger attack injuries ,-0.4767,-1,0.0,0,-1
1.48e+18,@good_jarvis4 @robthefrosty @marthavotesblue @atrumpest @jillasmiley @salkamandie @brensumner @djangomydog @jodisblue2022 @catsequalneko @lulu48005877 @suzyann39 @maggievt @urtoez75_2 @quinnleone4 @dusty_rhino @hippogang1 @maartenvda @theocbeaches @gemini21blm @coralgableswang @trini_ameri @carmenpignotti @cathygraphics3 that's cheap 1 1\2 pound at the meat market over $30.00,-1,1.1004960810272847e+18,en,                        thats cheap 1 1\2 pound at the meat market over $30.00,0.0,0,0.4,1,0
2.33e+17,baby rhinos get second chance in south african orphanage http://t.co/nsthz9mc,1,55561365.0,en,baby rhinos get second chance in south african orphanage ,0.25,1,0.0,0,1
8.13e+17,"https://t.co/x8p60toqeo...
@awkward_1110: rt @protect_wldlife: rt: thandi's calf: thembi, the #rhino who should never have been born. htt...",0,113949656.0,en,"
   : thandis calf: thembi, the #rhino who should never have been born. htt...",0.0,0,0.0,0,1
7.59e+17,#bbc baby rhinos rescued from india assam floods: wildlife officials in india rescue three baby rh... https://t.co/dhp8pgykhm #usa #news,1,2825578734.0,en,#bbc baby rhinos rescued from india assam floods: wildlife officials in india rescue three baby rh...  #usa #news,0.7269,1,0.0,0,1
9.57e+17,foreigners sentenced for rhino poaching https://t.co/bg12ybvnwl #rhinopoaching #southafrica,1,2598173215.0,en,foreigners sentenced for rhino poaching  #rhinopoaching #southafrica,-0.0258,0,0.0,0,1
6.18e+17,"strong statement to poachers: mozambique burns ivory and rhino horn to promote conservation
http://t.co/unxsn0hbre http://t.co/wcpgawi8do",1,408625631.0,en,"strong statement to poachers: mozambique burns ivory and rhino horn to promote conservation
 ",0.7096,1,0.43333333333333335,1,1
1.06e+18,ocean sciences article of the day - china makes a u-turn on legalizing tiger and rhino trade following international outcry (washington post)  https://t.co/rmfcx4dysp,-1,2838117555.0,en,ocean sciences article of the day - china makes a u-turn on legalizing tiger and rhino trade following international outcry (washington post)  ,-0.5106,-1,0.0,0,-1
5.96e+17,in 10 days we'll be knocking down 10 pins to help rhino conservation! @aazklosangeles #bowlingforrhinos #teamrainbowsforrhinos,1,731550074.0,en,in 10 days well be knocking down 10 pins to help rhino conservation!  #bowlingforrhinos #teamrainbowsforrhinos,0.6239,1,-0.19444444444444445,-1,1
5.58e+17,"record 1,215 rhino poached in s.africa in 2014 http://t.co/dlsz1b6u8n",-1,2214054761.0,en,"record 1,215 rhino poached in s.africa in 2014 ",0.0,0,0.0,0,-1
1.15e+18,"us interior secretary 
global march for elephants and rhino
demands ban on imports of trophies of endangered species from africa - sign the petition! …. remember, voortrekker is dead, he did nothing to become a trophy mount for a scumbag human.https://t.co/we8o0kzldl via @change",-1,358533322.0,en,"us interior secretary 
global march for elephants and rhino
demands ban on imports of trophies of endangered species from africa - sign the petition! …. remember, voortrekker is dead, he did nothing to become a trophy mount for a scumbag human. via ",-0.9245,-1,-0.06666666666666667,-1,-1
8.91e+17,take action before poachers kill the last rhino #care2 https://t.co/edj86qtpql,-1,1397215910.0,en,take action before poachers kill the last rhino #care2 ,-0.6908,-1,0.05,0,-1
1.17e+18,"rt @drwillfowlds: 'as conservation groups get smarter about technology, so do the poachers they are fighting to stop.' #rhino #stoprhinopoa…",1,1.1566234774299976e+18,en,"  as conservation groups get smarter about technology, so do the poachers they are fighting to stop. #rhino #stoprhinopoa…",-0.1779,-1,0.0,0,1
1.2e+18,rt @drwillfowlds: thandi is such an incredible rhino who has touched the hearts of so many people #rhino #stoprhinopoaching https://t.co/xt508aavon,1,301363649.0,en,  thandi is such an incredible rhino who has touched the hearts of so many people #rhino #stoprhinopoaching ,0.0,0,0.4666666666666666,1,1
4.82e+17,rt @lolloblondo: .@eleanornorton @call_me_dutch 1 elephant poached every 15m. 1 rhino every 9 hrs http://t.co/bkqbshchvi #actionorextinction,-1,1164200138.0,en,  .  1 elephant poached every 15m. 1 rhino every 9 hrs  #actionorextinction,0.0,0,0.0,0,-1
5.45e+17,northern white rhino dies at san diego zoo; only 5 left worldwide: http://t.co/ljjxmutbtb http://t.co/r2tzvyr9gd,-1,52275340.0,en,northern white rhino dies at san diego zoo; only 5 left worldwide:  ,0.0,0,0.0,0,-1
2.87e+17,it’s official: vietnam’s javan rhino is extinct. which species is next? http://t.co/wd2hgc5h via @takepart,-1,64818227.0,en,it’s official: vietnam’s javan rhino is extinct. which species is next?  via ,0.0,0,-0.2,-1,1
8.5e+17,"white #rhinos get their name from “wide” mouths, required for eating grass, not their color! #teamrhino #habitat https://t.co/2dtqg2rcyt",0,9366272.0,en,"white #rhinos get their name from “wide” mouths, required for eating grass, not their color! #teamrhino #habitat ",0.0,0,-0.0625,-1,0
4.38e+17,"beware of the bureaucratic failings of legalised trade' #rhino #elephant  @africageo @eiainvestigator 
http://t.co/pjb0ou86fk",0,428322448.0,en,"beware of the bureaucratic failings of legalised trade #rhino #elephant    
",-0.4939,-1,0.0,0,0
6.04e+17,take steps to end rhino poaching in south africa: http://t.co/ukcy1id6ep via @care2,1,1152406627.0,en,take steps to end rhino poaching in south africa:  via ,0.0,0,0.0,0,1
4.3e+17,only 4 northern white rhinos remain in africa: inside the last attempts to breed and save them |... http://t.co/jbgyz869tr,-1,17818562.0,en,only 4 northern white rhinos remain in africa: inside the last attempts to breed and save them |... ,0.4939,1,0.0,0,-1
9.16e+16,video: tulsa zoo prepares for bowling for rhinos http://tinyurl.com/6h43skr,0,15145111.0,en,video: tulsa zoo prepares for bowling for rhinos ,0.0,0,0.0,0,1
1.18e+18,man gets prison for smuggling rhino horn cup from us to uk https://t.co/i0zeh8064y https://t.co/xijb97ctoq,0,221486871.0,en,man gets prison for smuggling rhino horn cup from us to uk  ,-0.7506,-1,0.0,0,1
9.79e+17,#stopextinction : sign to end rhino trafficking in vietnam by imposing trade sanctions - firma la petizione! https://t.co/yshugoku85 via  @changeitalia,0,2282470454.0,en,#stopextinction : sign to end rhino trafficking in vietnam by imposing trade sanctions - firma la petizione!  via  ,-0.1759,-1,0.0,0,1
2e+17,rt @11thhourlib: the world's #rhinos are being hunted to extinction—and the #eu can save them. sign the urgent @avaaz petition: http://t ...,0,256662058.0,en,  the worlds #rhinos are being hunted to extinction—and the #eu can save them. sign the urgent  petition:  ...,0.6124,1,0.0,0,-1
3.7e+17,because we all need a baby rhino video on a wed morning--&gt;http://t.co/mla4y3ixgb #rhinocalfza,1,266362036.0,en,because we all need a baby rhino video on a wed morning--&gt; #rhinocalfza,0.0,0,0.0,0,1
8.2e+17,an adult rhino can crash through the bush at 30 mph (pro tip: don't make one mad!) #destinationwild starts at 8/7c! https://t.co/wlgegb6hfy,0,85839993.0,en,an adult rhino can crash through the bush at 30 mph (pro tip: dont make one mad!) #destinationwild starts at 8/7c! ,-0.508,-1,-0.43828125,-1,0
3.19e+17,"with the rhino, the meerkat, the noble lion king. we are africa.",1,402794364.0,en,"with the rhino, the meerkat, the noble lion king. we are africa.",0.4588,1,0.6,1,0
1.54e+18,"@juiceboy76 i found some info…the rhino sculpture made by italian artist stefano bombardieri, designed to encourage reflection on the relationship of man to nature. customers at halimeh are invited to donate to world wildlife fund’s save the rhino fund. rhinos gain from diamond shopping🦏❤️",0,1.1953938274789908e+18,en," i found some info…the rhino sculpture made by italian artist stefano bombardieri, designed to encourage reflection on the relationship of man to nature. customers at halimeh are invited to donate to world wildlife fund’s save the rhino fund. rhinos gain from diamond shopping🦏❤️",0.9062,1,0.0,0,1
1.06e+18,@ironfelix17 the rhino horn is used to cure cancer. however i think the karma from killing the rhino will make the patient die in one way or another. the shamans believed this. the ones i respect. all these animal cures are temporary,-1,8.293185155051274e+17,en, the rhino horn is used to cure cancer. however i think the karma from killing the rhino will make the patient die in one way or another. the shamans believed this. the ones i respect. all these animal cures are temporary,-0.891,-1,0.0,0,0
1.17e+18,"scientists announced they have succeeded in creating two embryos of the near-extinct northern white rhino as part of an international effort to save the species.
https://t.co/tqpre43f66",1,24143255.0,en,"scientists announced they have succeeded in creating two embryos of the near-extinct northern white rhino as part of an international effort to save the species.
",0.802,1,0.0,0,1
6.36e+17,"sad day. ends only breeding program in n. america -&gt; ""zoo to send its last sumatran rhino to asia"" via @wcpo http://t.co/nfjynnmpvv",-1,24028506.0,en,sad day. ends only breeding program in n. america -&gt; zoo to send its last sumatran rhino to asia via  ,-0.4767,-1,-0.16666666666666666,-1,-1
1.18e+18,"rt @parveenkaswan: it is #worldrhinoday. there are 5 species of #rhino. among them the black, #sumatran and #javan rhinos (once found natur…",0,203815855.0,en,"  it is #worldrhinoday. there are 5 species of #rhino. among them the black, #sumatran and #javan rhinos (once found natur…",0.0,0,-0.16666666666666666,-1,0
7.15e+17,"dicaprio: we must save last place on earth where orangutans, tigers, rhinos, elephants coexist https://t.co/jwodi7mxxa #sixthgreatextinction",1,35093662.0,en,"dicaprio: we must save last place on earth where orangutans, tigers, rhinos, elephants coexist  #sixthgreatextinction",0.4939,1,0.0,0,1
9.18e+17,"rhino wars ... the grim realities of the poaching crisis. #rhino
https://t.co/wwgwox02bu #conservation #endpoaching #savetherhino https://t.co/hrxl9dklm3",-1,27281007.0,en,"rhino wars ... the grim realities of the poaching crisis. #rhino
 #conservation #endpoaching #savetherhino ",-0.9081,-1,-1.0,-1,-1
3.39e+17,"#rhinopoaching. one rhino killed every eleven hours for a chunk of impacted hair. no medicinal qualities, no magic, just a dead animal.",-1,122651246.0,en,"#rhinopoaching. one rhino killed every eleven hours for a chunk of impacted hair. no medicinal qualities, no magic, just a dead animal.",-0.9217,-1,-0.21666666666666667,-1,-1
6.63e+17,6 white rhinos arrive in san diego to be surrogate mothers https://t.co/0sbrob25ip,1,23103045.0,en,6 white rhinos arrive in san diego to be surrogate mothers ,0.0,0,0.0,0,1
1.45e+18,"@bennyt71901559 @nyrorosaurus and i'm going to answer anyway!

they didn't want to use a real rhino skull to give away any anatomy to you know, poachers that'd make it easier for them to poach rhinos",0,2869873909.0,en,"  and im going to answer anyway!

they didnt want to use a real rhino skull to give away any anatomy to you know, poachers thatd make it easier for them to poach rhinos",0.4348,1,0.2,1,0
1.36e+18,the latest rare rhino studios ®. wildlife in the news! https://t.co/hultbiqkgt thanks to @caretakersgame #pcgaming #uncbd,0,9.738663587054756e+17,en,the latest rare rhino studios ®. wildlife in the news!  thanks to  #pcgaming #uncbd,0.4926,1,0.35833333333333334,1,0
5.57e+17,it's a calf! baby born to rhino who miraculously survived poaching attack http://t.co/iwu9eq8suv via @takepart,1,1245223518.0,en,its a calf! baby born to rhino who miraculously survived poaching attack  via ,0.126,1,0.0,0,1
7.5e+17,urge the west virginia legislature to ban the sale of ivory and rhino horns to protect endangered wildlife! https://t.co/u934lfpr5m,1,588759951.0,en,urge the west virginia legislature to ban the sale of ivory and rhino horns to protect endangered wildlife! ,-0.3164,-1,0.0,0,1
8.14e+17,san diego zoo finds cause of rhino's trouble started years ago in south africa - usa today https://t.co/9p7oaxvfnq,-1,7.115506787794985e+17,en,san diego zoo finds cause of rhinos trouble started years ago in south africa - usa today ,-0.4019,-1,-0.2,-1,-1
1.56e+18,"rt @horni_rhino: we're taking advantage of the #summerheat and heading outside for our #coffeebreak
https://t.co/uia2hvyqwj https://t.co/pg…",0,8.34833656728449e+17,en,"  were taking advantage of the #summerheat and heading outside for our #coffeebreak
 ",0.25,1,0.0,0,0
6.02e+17,rt @thepowerofmeow: cnn broadcast of endangered rhino hunting is tragedy not conservation http://t.co/aslvz4vahv,-1,2737835076.0,en,  cnn broadcast of endangered rhino hunting is tragedy not conservation ,-0.6597,-1,0.0,0,-1
5.23e+17,rhino horn demand in vietnam falls by over 33 percent in one year:  http://t.co/tcb2vqldnb,1,283840407.0,en,rhino horn demand in vietnam falls by over 33 percent in one year:  ,-0.128,-1,0.0,0,1
8.45e+17,rt @justingosling: the big question is why has the issue of corruption  been so avoided by almost every conservation organisation? https://…,0,7.801879493799156e+17,en,  the big question is why has the issue of corruption  been so avoided by almost every conservation organisation? ,-0.4795,-1,0.0,0,0
8.27e+17,"rt @savetheseaturtl: “we’ve witnessed how educating consumers about elephant ivory, rhino horns and shark fins can help reduce demand... ht…",1,170359315.0,en,"  “we’ve witnessed how educating consumers about elephant ivory, rhino horns and shark fins can help reduce demand... ht…",0.4019,1,0.0,0,1
1.17e+18,two rhino poachers received sentences of 19 and 17 years in mozambique. they were caught in possession of two pairs of horns as well as a .375 rifle and ammunition https://t.co/reyfuizp27,1,43194755.0,en,two rhino poachers received sentences of 19 and 17 years in mozambique. they were caught in possession of two pairs of horns as well as a .375 rifle and ammunition ,0.3182,1,0.0,0,1
5.27e+17,ways to reduce asia's demand for rhino horn: save rhinos! -- http://t.co/fojfpuv6hl,1,59296465.0,en,ways to reduce asias demand for rhino horn: save rhinos! -- ,0.4574,1,0.0,0,1
1.08e+18,"rt @news6james: guests today at the @brevardzoo can still watch rhinos kabibi, uzuri and howard from a bridge but the hands-on exhibit on t…",0,81275526.0,en,"  guests today at the  can still watch rhinos kabibi, uzuri and howard from a bridge but the hands-on exhibit on t…",0.0,0,0.0,0,0
1.65e+17,"scientist wants to unleash elephants, rhinos, & komodo dragons to battle australia's invasive species ~ @th_rss http://t.co/utdog1zd",0,15774048.0,en,"scientist wants to unleash elephants, rhinos, & komodo dragons to battle australias invasive species ~  ",-0.3818,-1,0.2,1,0
7.34e+17,"black rhinos are critically endangered, with just over 5,050 individuals in the wild. #endangeredspeciesday https://t.co/wtxvyntrmc",0,9366272.0,en,"black rhinos are critically endangered, with just over 5,050 individuals in the wild. #endangeredspeciesday ",0.0,0,-0.022222222222222216,0,1
5.59e+17,can anything stop the rhino poaching crisis? http://t.co/pqv5iduidh,0,9366272.0,en,can anything stop the rhino poaching crisis? ,-0.743,-1,0.0,0,-1
8.25e+17,"‘hope,’ the rhino that survived a brutal poaching attack, has died https://t.co/ougdreuwae 😢😢😢",-1,71188158.0,en,"‘hope,’ the rhino that survived a brutal poaching attack, has died  😢😢😢",-0.8176,-1,-0.875,-1,-1
1.42e+18,"a few days ago, virginia zoo announced its first southern white rhino birth. you can name the new rhino for a price.

is this common practice? allowing people to name a zoo animal for a price?

https://t.co/5zcnpe4ccc",0,20461863.0,en,"a few days ago, virginia zoo announced its first southern white rhino birth. you can name the new rhino for a price.

is this common practice? allowing people to name a zoo animal for a price?

",0.0,0,-0.01893939393939394,0,0
9.23e+17,czech zoo cheers birth of endangered eastern black rhino https://t.co/kwsdopec8g,1,10648962.0,en,czech zoo cheers birth of endangered eastern black rhino ,0.4767,1,-0.16666666666666666,-1,1
1.61e+18,"@annpres2 @iamsickofurcrap wish i could go back to africa with the game preserves to meet baby cheetahs like the one where i got face to face with a young 2,000lbs black rhino and feed it with the help of the safari workers when i was 13.",1,1.2119670159020155e+18,en,"  wish i could go back to africa with the game preserves to meet baby cheetahs like the one where i got face to face with a young 2,000lbs black rhino and feed it with the help of the safari workers when i was 13.",0.7845,1,-0.11666666666666667,-1,1
4.3e+17,authorized musings: michael flatley's rhino horn stolen http://t.co/maqgr84oj8,0,389839243.0,en,authorized musings: michael flatleys rhino horn stolen ,-0.4939,-1,0.0,0,-1
9.98e+17,why this southern white rhino's pregnancy is a big deal | mnn - mother nature network https://t.co/27fznkl1iv #smartnews,0,8.066753830138061e+17,en,why this southern white rhinos pregnancy is a big deal | mnn - mother nature network  #smartnews,0.0,0,0.0,0,0
1.22e+18,"the ease of creating faux #rhinohorn poses a dilemma for #animaladvocates: it’s an opportunity to disrupt the market and perhaps save species from extinction. but does unleashing large amounts of fake product onto the market simply normalize it? 
https://t.co/3r33gbdyck",0,28523975.0,en,"the ease of creating faux #rhinohorn poses a dilemma for #animaladvocates: it’s an opportunity to disrupt the market and perhaps save species from extinction. but does unleashing large amounts of fake product onto the market simply normalize it? 
",-0.0387,0,-0.09523809523809523,-1,0
5.31e+17,"rt @elerhinomarch: who is buying rhino horn?  ""a survey carried out by traffic in 2013 identified that the motivation for consumers... http…",0,1882111435.0,en,  who is buying rhino horn?  a survey carried out by traffic in 2013 identified that the motivation for consumers... http…,0.34,1,0.0,0,0
1.25e+18,rhinos pay a painful price for oxpecker protection https://t.co/xd5zqsylqx https://t.co/uddbwe5iwo,-1,19722699.0,en,rhinos pay a painful price for oxpecker protection  ,-0.5106,-1,-0.7,-1,0
5.02e+17,"500 rhinos were airlifted out of kruger national park in south africa, but are they safe?
http://t.co/s2nnjrwpvb",0,1604444052.0,en,"500 rhinos were airlifted out of kruger national park in south africa, but are they safe?
",0.5927,1,0.5,1,0
1.06e+18,"china to allow trade in endangered tiger, rhino products again - https://t.co/nxoml61f1t 

beijing — china says it will allow trading in products made from endangered tigers and rhinos under “special circumstances,” reversing a previous ban and bringing condemnation fro...",-1,8.177941432127652e+17,en,"china to allow trade in endangered tiger, rhino products again -  

beijing — china says it will allow trading in products made from endangered tigers and rhinos under “special circumstances,” reversing a previous ban and bringing condemnation fro...",-0.6808,-1,0.09523809523809525,1,-1
1.36e+18,wildlife vets perform autopsy on poached rhino | wildlife in 360 vr https://t.co/0dpplk8iul via @youtube,0,9.738663587054756e+17,en,wildlife vets perform autopsy on poached rhino | wildlife in 360 vr  via ,0.0,0,0.0,0,1
8.32e+17,rt @dogsinessex: check these #women out #protecting these #rhinos from #poachers #vilehumans these people derserve more rt than #trump #bre…,1,2321563844.0,en,  check these #women out #protecting these #rhinos from #poachers #vilehumans these people derserve more  than #trump #bre…,0.0,0,0.5,1,1
1.29e+18,"edward, a southern white rhino, celebrated his first birthday at the san diego zoo on july 28. the zoo gave edward some boxes, cardboard cutouts of rhinos, and hay, his favorite meal. https://t.co/rsx7ptpu5t",1,9651842.0,en,"edward, a southern white rhino, celebrated his first birthday at the san diego zoo on july 28. the zoo gave edward some boxes, cardboard cutouts of rhinos, and hay, his favorite meal. ",0.7717,1,0.22000000000000003,1,0
1.29e+18,monsoon #flooding kills over 80 people and 9 endangered rhinos in india https://t.co/fld6ukmjg9,-1,3301926908.0,en,monsoon #flooding kills over 80 people and 9 endangered rhinos in india ,-0.5423,-1,0.0,0,-1
1.43e+18,"🦏it's all about rhinos this weekend at zoorific saturday: world rhino day on 8/28! between 10am - 5pm, bring the whole family and enjoy day-long activities including crafts, games, and more. don’t forget to visit kianga and timu the rhinos, too!

🌟https://t.co/dqwrg8tmq3 https://t.co/xjst8xpvtl",0,50379861.0,en,"🦏its all about rhinos this weekend at zoorific saturday: world rhino day on 8/28! between 10am - 5pm, bring the whole family and enjoy day-long activities including crafts, games, and more. don’t forget to visit kianga and timu the rhinos, too!

🌟 ",0.383,1,0.4083333333333334,1,0
6.52e+17,let's make sure elles are not now targeted as bogus medicine like rhinos! @96elephants @wildaid @dswt @thedswf  https://t.co/zrifmg3jhp,0,108132856.0,en,lets make sure elles are not now targeted as bogus medicine like rhinos!      ,0.6239,1,0.625,1,0
4.86e+17,"""more shooting was picked up and an investigating team found a freshly killed rhino, said clark."" http://t.co/rpwkzfadtz via @timeslive",-1,24906749.0,en,"more shooting was picked up and an investigating team found a freshly killed rhino, said clark.  via ",-0.6705,-1,0.15,1,-1
1.34e+18,rt @freeokieangel: oh no rhinos poached for horns... this sucks,-1,21969281.0,en,  oh no rhinos poached for horns... this sucks,-0.6218,-1,-0.3,-1,-1
1.31e+18,"what does a global pandemic mean for wildlife conservation? scienceline's @curtissegarra and @corrynwetzel spoke with @rhinosirf, @savetherhino and @wearewilderness to find out. 
https://t.co/tdmcrjbaap",0,18843227.0,en,"what does a global pandemic mean for wildlife conservation? sciencelines  and  spoke with   and  to find out. 
",0.0,0,-0.15625,-1,0
3.94e+17,#texas hunters to auction permit to kill black #rhino - http://t.co/8cor45ng7j #animal #wildlife,0,601278013.0,en,#texas hunters to auction permit to kill black #rhino -  #animal #wildlife,-0.6908,-1,-0.16666666666666666,-1,-1
8.04e+17,"javan #rhino listed as critically #endangered by @iucn, only 60 animals remain, all in #forests of ujung kulon n.p, protected by a #volcano https://t.co/ytbaxbkwoe",-1,625588793.0,en,"javan #rhino listed as critically #endangered by  only 60 animals remain, all in #forests of ujung kulon n.p, protected by a #volcano ",0.4404,1,0.0,0,-1
1.48e+18,@marwanbadawy4 @ww_jessica84 i hate you both so much right now. y’all really gonna make some corny ass jokes about rhino’s horn? it’s not funny. no way i’m even laughing at these bits. https://t.co/cfejlvs5y9,-1,8.207501947572388e+17,en,  i hate you both so much right now. y’all really gonna make some corny ass jokes about rhino’s horn? it’s not funny. no way i’m even laughing at these bits. ,-0.5451,-1,-0.10982142857142858,-1,-1
9.76e+17,"#zimbabwe: grace #mugabe sucked into state-sanctioned investigation into massive #ivory and #rhino horn trafficking scandal 

https://t.co/1an3kc6jbw",-1,54626374.0,en,"#zimbabwe: grace #mugabe sucked into state-sanctioned investigation into massive #ivory and #rhino horn trafficking scandal 

",-0.4767,-1,0.0,0,-1
2.11e+17,indonesia has declared 2012 the international year of the rhino! http://t.co/ayjem7hz,0,74222189.0,en,indonesia has declared 2012 the international year of the rhino! ,0.0,0,0.0,0,-1
1.73e+17,feds crack rhino horn smuggling ring: seven people have been arrested on charges of trafficking in endangered rh... http://t.co/iysf834y,1,9648652.0,en,feds crack rhino horn smuggling ring: seven people have been arrested on charges of trafficking in endangered rh... ,-0.8074,-1,0.0,0,1
1.11e+18,a man attempting to poach a rhino in the kruger national park was crushed to death by an elephant before being eaten by a pride of lions leaving behind his skull and a pair of pants. https://t.co/osy5ovh5yl,1,48348190.0,en,a man attempting to poach a rhino in the kruger national park was crushed to death by an elephant before being eaten by a pride of lions leaving behind his skull and a pair of pants. ,-0.6486,-1,-0.25,-1,0
3.96e+17,rt @wildaid: did you know @eyeofjackiechan can stop a rhino w/ one hand? (at least momentarily) cc @awf_official @butlerofthebush http://t.…,0,529528185.0,en,  did you know  can stop a rhino w/ one hand? (at least momentarily) cc   ,0.25,1,-0.3,-1,0
9.01e+17,"kendi is all smiles! keepers say this calf is curious, brave and playful! https://t.co/egdrxki3wu https://t.co/bcw4vnq52l",1,19040451.0,en,"kendi is all smiles! keepers say this calf is curious, brave and playful!  ",0.9059,1,0.45,1,1
1.01e+18,3 alleged rhino poachers eaten by lions - national geographic https://t.co/jed1gel32o,1,16383523.0,en,3 alleged rhino poachers eaten by lions - national geographic ,0.0,0,-0.1,-1,0
1.01e+18,gang' of rhino poachers mauled to death by pride of lions after breaking into game reserve https://t.co/qr0x0wufp2 #foxnews,1,525380796.0,en,gang of rhino poachers mauled to death by pride of lions after breaking into game reserve  #foxnews,-0.3612,-1,-0.4,-1,-1
